goalTime,epochScnds,"Chelsea
Pts","Man City
Pts","Arsenal
Pts","Man Utd
Pts","Spurs
Pts","Liverpool
Pts","Southampton
Pts","Swansea
Pts","Stoke
Pts","Crystal Palace
Pts","Everton
Pts","West Ham
Pts","West Brom
Pts","Leicester
Pts","Newcastle
Pts","Sunderland
Pts","Aston Villa
Pts","Bournemouth
Pts","Watford
Pts","Norwich
Pts"
2016-02-06 17:01:56,1454778116,29.101307,47.181915,45.161415,40.141117,46.19162,35.091007,34.121315,27.060308,33.07031,32.09051,35.151707,39.141514,29.060108,53.171913,24.030502,20.020802,16.000004,28.040903,34.110615,23.020802
2016-02-06 17:05:28,1454778328,29.101307,47.181915,45.161415,40.141117,46.19162,35.091007,34.121315,27.060308,33.07031,32.09051,35.151707,39.141514,29.060108,53.171913,24.030502,20.020802,16.010002,28.040903,34.110615,23.0108
2016-02-06 17:17:23,1454779043,29.101307,47.181915,45.161415,40.141117,46.19162,37.091106,34.121315,27.060308,33.07031,32.08051,35.151707,39.141514,29.060108,53.171913,24.030502,19.020802,16.020002,28.040903,34.110615,23.020802
2016-02-06 17:18:43,1454779123,29.101307,47.181915,45.161415,40.141117,48.19162,37.091106,34.121315,27.060308,33.07031,32.08051,35.151707,39.141514,29.060108,53.171913,24.030502,19.020802,16.020002,28.040903,33.110615,23.020802
2016-02-06 17:27:41,1454779661,29.101307,47.181915,45.161415,40.141018,48.19162,37.101307,34.121315,27.060308,33.07031,32.08051,35.151707,39.141514,29.060108,53.171913,24.030502,19.0008,16.020002,28.040903,33.110615,23.020802
2016-02-06 17:39:53,1454780393,29.101307,47.181915,45.161415,40.141018,48.19162,37.091305,34.121315,27.060308,33.07031,32.08051,35.151707,39.141514,29.060108,53.171913,24.030502,19.0209,16.020002,28.040903,33.110615,23.0207
2016-02-06 17:46:44,1454780804,29.101307,47.181915,45.161415,40.141018,48.19162,35.091305,34.121315,27.060308,33.07031,32.09051,35.151707,39.141514,29.060108,53.171913,24.030502,20.0209,16.010002,28.040804,33.110615,23.0107
2016-02-06 18:30:00,1454783400,29.101307,47.181915,45.161415,40.141018,48.19162,35.091305,35.121315,27.060308,33.07031,32.09051,35.151707,40.141514,29.060108,53.171913,24.030502,20.0209,16.010002,28.040804,33.110615,23.0107
2016-02-06 18:38:48,1454783928,29.101208,47.181915,45.161415,40.141018,48.19162,35.091206,37.131317,27.060308,33.07031,32.09051,35.151707,39.13151,29.060108,53.171913,24.030502,20.0209,16.010002,28.040804,33.110615,23.0107
2016-02-07 14:30:00,1454855400,29.101208,47.181915,46.161415,40.141018,48.19162,35.091206,37.131317,27.060308,33.07031,32.09051,35.151707,39.13151,29.060108,53.171913,24.030502,20.0209,16.010002,29.040804,33.110615,23.0107
2016-02-07 14:52:08,1454856728,29.101208,47.181915,48.16152,40.141018,48.19162,35.091206,37.131317,27.060308,33.07031,32.09051,35.151707,39.13151,29.060108,53.171913,24.030502,20.0209,16.010004,28.040804,33.110615,23.0107
2016-02-07 14:53:36,1454856816,29.101208,47.181915,48.16152,40.141018,48.19162,35.091206,37.131317,27.060308,33.07031,32.09051,35.151707,39.131413,29.060108,53.171913,24.030502,20.0209,16.010004,28.040804,33.110615,23.0107
2016-02-07 17:00:00,1454864400,30.101208,47.181915,48.16152,41.141018,48.19162,35.091206,37.131317,27.060308,33.07031,32.09051,35.151707,39.131413,29.060108,53.171913,24.030502,20.0209,16.010004,28.040804,33.110615,23.0107
2016-02-07 18:15:18,1454868918,29.101206,47.181915,48.16152,43.141216,48.19162,35.091206,37.131317,27.060308,33.07031,32.09051,35.151707,39.131413,29.060108,53.171913,24.030502,20.0209,16.010004,28.040804,33.110615,23.0107
2016-02-07 18:45:59,1454870759,30.101307,47.181915,48.16152,41.141117,48.19162,35.091106,37.131317,27.060308,33.07031,32.09051,35.151707,39.131413,29.060108,53.171913,24.030502,20.0209,16.010004,28.040804,33.110615,23.0107
2016-02-13 13:45:00,1455371100,30.101307,47.181915,48.16152,42.141117,48.19162,35.091106,37.131317,27.060308,33.07031,32.09051,35.151707,39.131413,29.060108,53.171913,24.030502,21.0209,16.010004,28.040804,33.110615,23.0107
2016-02-13 13:47:28,1455371248,30.101307,47.181915,48.16152,41.141117,48.19162,35.091106,37.141315,27.060308,33.07031,32.09051,35.151707,39.14141,29.060108,53.171913,24.030502,23.0309,16.010004,28.040804,33.110615,23.0107
2016-02-13 14:23:21,1455373401,30.101307,47.181915,48.16152,42.141315,48.19162,35.091003,37.131317,27.060308,33.07031,32.09051,35.151707,39.131413,29.060108,53.171913,24.030502,21.0209,16.010004,28.040804,33.110615,23.0107
2016-02-13 15:24:27,1455377067,30.101307,47.181915,48.16152,41.141315,48.19162,35.091003,37.141315,27.060308,33.07031,32.09051,35.151707,39.14141,29.060108,53.171913,24.030502,23.031,16.010004,28.040804,33.110615,23.0107
2016-02-13 16:00:00,1455379200,30.101307,47.181915,48.16152,41.141315,48.19162,35.091003,38.141315,28.060308,34.07031,33.09051,36.151707,40.14141,30.060108,53.171913,24.030502,23.031,16.010004,29.040804,34.110615,24.0107
2016-02-13 16:08:30,1455379710,30.101307,47.181915,48.16152,41.141315,48.19162,35.091003,38.141315,28.060207,36.07031,33.09051,36.151707,40.14141,30.060108,53.171913,24.030502,23.031,16.010004,28.040804,34.110615,24.0107
2016-02-13 16:13:47,1455380027,30.101307,47.181915,48.16152,41.141315,48.19162,35.091003,38.141315,28.050207,36.07031,33.09051,35.151707,40.14141,32.060207,53.171913,24.030502,23.031,16.010004,28.040804,34.110615,24.0107
2016-02-13 16:15:10,1455380110,30.101307,47.181915,48.16152,41.141315,48.19162,35.091003,38.141315,28.050207,36.070312,32.08051,35.151707,40.14141,32.060207,53.171913,24.030502,23.031,16.010004,28.040804,36.110714,24.0107
2016-02-13 16:44:56,1455381896,30.101307,47.181915,48.16152,41.141315,48.19162,35.091003,38.141315,28.050207,36.070312,33.09051,35.151707,40.14141,32.060207,53.171913,24.030401,23.031,16.010004,28.040804,34.110714,24.0107
2016-02-13 17:08:43,1455383323,30.101307,47.181915,48.16152,41.141315,48.19162,35.091003,38.141315,28.050207,36.07041,33.09051,35.151707,40.14141,32.060207,53.171913,24.030401,23.031,16.010004,28.040804,34.110714,24.0107
2016-02-13 17:09:59,1455383399,30.101307,47.181915,48.16152,41.141315,48.19162,35.091003,38.141315,28.050207,36.07041,33.09051,35.151707,39.12141,32.060207,53.171913,24.030401,23.031,16.000004,28.040804,34.110615,26.010801
2016-02-13 17:11:16,1455383476,30.101307,47.181915,48.16152,41.141315,48.19162,35.091003,38.141315,28.050207,36.09051,33.09051,35.151707,39.12141,32.060207,53.171913,24.030302,23.031,16.000004,28.040804,34.110615,26.010801
2016-02-13 17:13:09,1455383589,30.101307,47.181915,48.16152,41.141315,48.19162,35.091003,38.141315,28.050207,36.07051,33.09051,35.151707,39.12141,32.06021,53.171913,24.030302,23.031,16.000004,28.040804,34.110615,26.0107
2016-02-13 17:20:37,1455384037,30.101307,47.181915,48.16152,41.141315,48.19162,35.091003,38.141315,28.050207,36.07051,33.09051,35.151707,39.12141,32.06021,53.171913,24.030302,23.031,16.000004,28.040804,34.110615,26.030802
2016-02-13 17:24:00,1455384240,30.101208,47.181915,48.16152,41.131218,48.19162,35.091003,40.141315,27.050207,36.07051,33.09051,35.151707,39.12141,32.06021,53.171913,24.030302,23.031,16.000004,28.040804,34.110615,26.030802
2016-02-13 17:29:18,1455384558,30.101208,47.181915,48.16152,41.131218,48.19162,35.091003,40.141315,27.050207,36.07051,33.09051,35.151707,39.121513,32.06021,53.171913,24.030302,23.031,16.000004,28.040804,34.110615,26.010801
2016-02-13 17:32:04,1455384724,30.101208,47.181915,48.16142,41.131218,48.19162,35.091003,40.141315,27.050207,36.07051,33.09051,35.151707,40.13151,32.06021,53.171913,24.030302,23.031,16.010004,28.040804,34.110615,24.010801
2016-02-13 17:39:11,1455385151,30.101208,47.181915,48.16142,41.131218,48.19162,35.091003,40.141315,27.050207,36.08051,32.08051,35.151707,40.13151,32.06021,53.171913,24.030302,23.031,16.010004,28.040804,36.110615,24.010801
2016-02-13 18:30:00,1455388200,31.101208,47.181915,48.16142,41.131218,48.19162,35.091003,40.141315,27.050207,36.08051,32.08051,35.151707,40.13151,32.06021,53.171913,25.030302,23.031,16.010004,28.040804,36.110615,24.010801
2016-02-13 18:34:07,1455388447,33.101307,47.181915,48.16142,41.13112,48.19162,35.091003,40.141315,27.050207,36.08051,32.08051,35.151707,40.13151,32.06021,53.171913,24.020302,23.031,16.010004,28.040804,36.110615,24.010801
2016-02-13 18:38:20,1455388700,33.101307,47.181915,48.16142,41.13112,48.19162,35.091003,40.141216,27.050207,36.08051,32.08051,35.151707,40.13151,32.06021,53.171913,24.020302,23.031,16.020004,28.040804,36.110615,24.020802
2016-02-13 18:46:10,1455389170,33.111305,47.181915,48.16142,41.13112,48.19162,35.091003,40.141216,27.050207,36.08051,32.08051,35.151707,40.13151,32.06021,53.171913,24.000301,23.031,16.020004,28.040804,36.110615,24.020802
2016-02-13 19:44:43,1455392683,33.111305,47.181915,48.16142,41.13112,48.19162,35.091003,40.141216,27.050207,36.08051,32.08051,35.151707,40.13151,32.06021,53.171913,24.000301,23.031,16.020004,28.040804,36.100613,24.020802
2016-02-13 20:09:12,1455394152,33.111305,47.181915,48.16142,41.13112,48.19162,35.091003,40.141216,27.050207,36.08051,32.08051,35.151707,40.13151,32.06021,53.171913,24.000301,23.031,16.020004,28.040804,36.100613,24.020802
2016-02-13 20:15:37,1455394537,33.111305,47.181915,48.16142,41.13112,48.19162,35.091007,40.141216,27.050207,36.08051,32.08051,35.151707,40.13151,32.06021,53.171913,24.000502,23.031,16.020004,28.040804,36.100613,24.020802
2016-02-14 13:00:00,1455454800,33.111305,47.181915,49.16142,41.13112,48.19162,35.091007,40.141216,27.050207,36.08051,32.08051,35.151707,40.13151,32.06021,54.171913,24.000502,23.031,16.020004,28.040804,36.100613,24.020802
2016-02-14 13:44:18,1455457458,33.111305,47.181816,48.16142,41.13112,48.19162,35.091007,40.141216,27.050207,36.08051,32.08051,35.151707,40.13151,32.06021,56.181915,24.000502,23.031,16.020004,28.040804,36.100613,24.020802
2016-02-14 14:26:41,1455460001,33.111305,47.181816,49.16152,41.13112,48.19162,35.091007,40.141216,27.050207,36.08051,32.08051,35.151707,40.13151,32.06021,54.171913,24.000502,23.031,16.020004,28.040804,36.100613,24.020802
2016-02-14 14:51:20,1455461480,33.111305,47.181816,51.16152,41.13112,48.19162,35.091007,40.141216,27.050207,36.08051,32.08051,35.151707,40.131413,32.06021,53.171913,24.000502,23.031,16.020004,28.040804,36.100613,24.020802
2016-02-14 15:05:00,1455462300,33.111305,47.181816,51.16152,41.13112,48.19162,36.091007,40.141216,27.050207,36.08051,32.08051,35.151707,40.131413,32.06021,53.171913,24.000502,23.031,17.020004,28.040804,36.100613,24.020802
2016-02-14 15:20:16,1455463216,33.111305,47.181816,51.16152,41.13112,48.19162,38.091106,40.141216,27.050207,36.08051,32.08051,35.151707,40.131413,32.06021,53.171913,24.000502,23.030901,16.010004,28.040804,36.100613,24.020802
2016-02-14 15:29:16,1455463756,33.111305,47.181816,51.16152,41.131016,48.19162,38.091206,40.141216,27.050207,36.08051,32.08051,35.151707,40.131413,32.06021,53.171913,24.010502,23.030901,16.010004,28.040804,36.100613,24.020802
2016-02-14 16:19:21,1455466761,33.111305,47.181816,51.16152,41.131016,48.19162,38.091206,40.141117,27.050207,36.08051,32.08051,35.151707,40.131413,32.06021,53.171913,24.010502,23.030901,16.000004,28.040804,36.100613,24.020802
2016-02-14 16:23:32,1455467012,33.111305,47.181816,51.16152,41.131016,48.19162,38.091206,40.141117,27.050207,36.08051,32.08051,35.151707,40.131413,32.06021,53.171913,24.010502,23.030901,16.000004,28.040804,36.100613,24.020802
2016-02-14 16:26:06,1455467166,33.111305,47.181816,51.16152,41.131016,48.19162,38.101208,40.141117,27.050207,36.08051,32.08051,35.151707,40.131413,32.06021,53.171913,24.010502,23.030901,16.000004,28.040804,36.100613,24.020802
2016-02-14 16:32:15,1455467535,33.111305,47.181816,51.16152,41.131016,48.19162,38.111305,40.141117,27.050207,36.08051,32.08051,35.151707,40.131413,32.06021,53.171913,24.010502,23.030901,16.000004,28.040804,36.090614,24.020802
2016-02-14 17:15:00,1455470100,33.111305,48.181816,51.16152,41.131016,49.19162,38.111305,40.141117,27.050207,36.08051,32.08051,35.151707,40.131413,32.06021,53.171913,24.010502,23.030901,16.000004,28.040804,36.090614,24.020802
2016-02-14 18:23:02,1455474182,33.111305,47.181816,51.16152,41.131016,51.19172,38.111305,40.141117,27.050207,36.08051,32.08051,35.151707,40.131413,32.06021,53.171913,24.010502,23.030901,16.000004,28.040804,36.090614,24.020802
2016-02-14 18:43:45,1455475425,33.111305,48.181915,51.16152,41.131016,49.19172,38.111305,40.141117,27.050207,36.08051,32.08051,35.151707,40.131413,32.06021,53.171913,24.010502,23.030901,16.000004,28.040804,36.090614,24.020802
2016-02-14 18:52:48,1455475968,33.111305,47.181915,51.16152,41.131016,51.19172,38.111305,40.141117,27.050207,36.08051,32.08051,35.151608,40.131413,32.06021,53.171913,24.010502,23.030901,16.000004,28.040804,36.090614,24.020802
2016-02-27 13:45:00,1456580700,33.111305,47.181915,51.16152,41.131016,51.19172,38.111305,40.141117,27.050207,36.08051,32.08051,35.151608,41.131413,32.06021,53.171913,24.010502,24.030901,16.000004,28.040804,36.090614,24.020802
2016-02-27 14:14:27,1456582467,33.111305,47.181915,51.16152,41.121017,51.19172,38.111305,40.141117,27.050207,36.08051,32.08051,35.151608,43.141514,32.06021,53.171913,24.010502,23.0309,16.000004,28.040804,36.090614,24.020802
2016-02-27 16:00:00,1456588800,34.111305,47.181915,51.16152,41.121017,51.19172,38.111305,41.141117,27.050207,37.08051,32.08051,35.151608,43.141514,32.06021,54.171913,24.010502,23.0309,17.000004,29.040804,37.090614,25.020802
2016-02-27 16:41:53,1456591313,33.101303,47.181915,51.16152,41.121017,51.19172,38.111305,43.151115,27.050207,37.08051,32.08051,35.151608,43.13151,32.06021,54.171913,24.010502,23.0309,17.000004,29.040804,37.100616,25.020802
2016-02-27 17:05:42,1456592742,33.101303,47.181915,51.16152,41.121017,51.19172,38.111305,43.151115,27.050207,39.08051,32.07041,35.151608,43.13151,32.06021,54.171913,24.010403,23.0309,16.000004,29.040804,37.100616,25.020802
2016-02-27 17:10:27,1456593027,33.101303,47.181915,51.16152,41.121017,51.19172,38.111305,43.151115,27.050207,39.080612,32.07041,35.151608,43.13151,32.06021,54.171913,24.010403,23.0309,16.000004,29.040804,37.100616,25.020802
2016-02-27 17:30:01,1456594201,34.111305,47.181915,51.16152,41.121017,51.19172,38.111206,41.141117,27.050207,39.080612,32.07041,35.151608,43.141514,32.06021,54.171913,24.010403,23.0309,16.000004,29.040804,37.090614,25.020802
2016-02-27 17:33:29,1456594409,34.111305,47.181915,51.16152,41.121017,51.19172,38.111206,41.141117,27.050207,39.08061,32.07041,35.151608,43.141514,32.06021,54.171913,24.010403,23.0309,16.000004,29.040804,37.090614,25.020802
2016-02-27 17:43:27,1456595007,36.111305,47.181915,51.16152,41.131016,51.19172,38.101208,40.131115,27.050207,39.08061,32.07041,35.151608,43.141514,32.06021,54.171913,24.010403,23.0309,16.000004,29.040804,37.090614,25.020802
2016-02-27 17:44:52,1456595092,36.111305,47.181816,51.16152,41.131016,51.19172,38.101208,40.131115,27.050207,39.08061,32.07041,35.151608,43.141514,32.06021,56.18191,24.010403,23.030901,16.000004,29.040804,37.090614,24.020802
2016-02-27 18:30:00,1456597800,36.111305,47.181816,51.16152,41.131016,51.19172,38.101208,40.131115,27.050207,39.08061,33.07041,35.151608,43.141514,33.06021,56.18191,24.010403,23.030901,16.000004,29.040804,37.090614,24.020802
2016-02-27 18:41:29,1456598489,36.111305,47.181816,51.16152,41.131016,51.19172,38.101208,40.131115,27.050108,39.08061,32.07041,35.151608,43.141514,35.06021,56.18191,24.010403,23.030901,16.000004,29.040804,37.090614,24.020802
2016-02-27 18:49:30,1456598970,36.111305,47.181816,51.16152,41.131016,51.19172,38.101208,40.131115,27.05011,39.08061,32.06041,35.151608,43.141514,35.07021,56.18191,24.010403,23.030901,16.000004,29.040804,37.090614,24.020802
2016-02-27 19:00:01,1456599601,36.111305,47.181816,51.16152,41.131016,51.19172,38.101208,40.131115,27.05011,39.08061,32.06041,35.151608,43.141514,35.07041,56.18191,24.010403,23.030901,16.000004,29.040804,37.090614,24.020802
2016-02-27 19:37:55,1456601875,36.111305,47.181816,51.16152,41.131016,51.19172,38.101208,40.131115,27.05011,39.080612,32.06041,35.151608,43.141514,35.070312,56.18191,24.010302,23.030901,16.000004,29.040804,37.090614,24.020802
2016-02-27 20:09:39,1456603779,36.111305,47.181816,51.16152,41.131016,51.19172,38.101208,40.131115,27.05011,39.080612,32.070606,35.151608,43.141514,35.06031,56.18191,24.010302,23.030901,16.000004,29.040804,37.090614,24.020802
2016-02-28 15:05:00,1456671900,36.111305,47.181816,52.16152,42.131016,52.19172,38.101208,40.131115,28.05011,39.080612,32.070606,35.151608,43.141514,35.06031,56.18191,24.010302,23.030901,16.000004,29.040804,37.090614,24.020802
2016-02-28 15:23:24,1456673004,36.111305,47.181816,52.16152,42.131016,51.19172,38.101208,40.131115,30.05011,39.080612,32.070606,35.151608,43.141514,35.06031,56.18191,24.010302,23.030901,16.000004,29.040804,37.090614,24.020802
2016-02-28 15:33:19,1456673599,36.111305,47.181816,51.16152,44.141018,51.19172,38.101208,40.121117,30.05011,39.080612,32.070606,35.151608,43.141514,35.06031,56.18191,24.010302,23.030901,16.000004,29.040804,37.090614,24.020802
2016-02-28 15:36:05,1456673765,36.111305,47.181816,51.16152,44.15112,51.19172,38.101208,40.121117,30.05011,39.080612,32.070606,35.151608,43.13151,35.06031,56.18191,24.010302,23.030901,16.000004,29.040804,37.090614,24.020802
2016-02-28 15:44:37,1456674277,36.111305,47.181816,51.16152,44.141117,51.19172,38.101208,40.121117,30.05011,39.080612,32.070606,35.151608,43.14141,35.06031,56.18191,24.010302,23.030901,16.000004,29.040804,37.090614,24.020802
2016-02-28 16:25:43,1456676743,36.111305,47.181816,51.16152,44.15112,51.19172,38.101208,40.121017,30.05011,39.080612,32.070606,35.151608,43.131413,35.06031,56.18191,24.010302,23.030901,16.000004,29.040804,37.090614,24.020802
2016-02-28 16:30:22,1456677022,36.111305,47.181816,51.16152,44.141117,51.19172,38.101208,40.121017,30.05011,39.080612,32.070606,35.151608,43.14141,35.06031,56.18191,24.010302,23.030901,16.000004,29.040804,37.090614,24.020802
2016-02-28 16:30:59,1456677059,36.111305,47.181816,51.16152,44.141117,52.19182,38.101208,40.121017,28.05011,39.080612,32.07061,35.151608,43.14141,35.06031,56.18191,24.010302,23.030901,16.000004,29.040804,37.090614,24.020802
2016-02-28 16:38:18,1456677498,36.111305,47.181713,51.16152,44.141117,54.191917,38.101208,40.121017,27.050106,39.080612,32.07061,35.151608,43.14141,35.06031,56.18191,24.010302,23.030901,16.000004,29.040804,37.090614,24.020802
2016-03-01 19:45:00,1456861500,37.111305,47.181713,51.16152,44.141117,54.191917,38.101208,41.121017,27.050106,39.080612,33.07061,36.151608,43.14141,36.06031,57.18191,24.010302,24.030901,17.000004,30.040804,37.090614,25.020802
2016-03-01 19:45:39,1456861539,39.111404,47.181713,51.16152,44.141117,54.191917,38.101208,41.121017,27.050106,39.080612,33.07061,36.151608,43.14141,36.06031,57.18191,24.020302,24.030901,17.000004,30.040804,37.090614,24.0208
2016-03-01 19:49:46,1456861786,39.111404,47.181713,51.16152,44.141117,54.191917,38.101208,41.121017,27.050106,39.080612,33.07061,38.151608,43.14141,36.06031,57.18191,24.020304,24.030901,16.000004,30.040804,37.090614,24.0208
2016-03-01 19:55:54,1456862154,39.111404,47.181713,51.16152,44.141117,54.191917,38.101208,41.121017,27.050106,39.080612,33.07061,38.151608,43.14141,38.07031,56.171913,24.020203,24.030901,16.000004,30.040804,37.090614,24.0208
2016-03-01 20:14:03,1456863243,39.111404,47.181713,51.16152,44.141117,54.191917,38.101208,41.121017,27.050106,39.080612,33.07061,38.15171,43.14141,38.07031,56.171913,24.020203,24.030901,16.000002,30.040804,37.090614,24.0208
2016-03-01 20:14:59,1456863299,39.111404,47.181713,51.16152,44.141117,54.19182,38.101208,41.121017,27.050106,39.080612,33.07061,38.15171,43.14141,36.06031,57.18191,24.020203,24.030901,16.000002,30.040804,37.090614,24.0208
2016-03-01 20:15:37,1456863337,39.111404,47.181713,51.16152,44.141117,54.19182,38.101208,40.121017,27.050106,39.080612,33.07061,38.15171,43.14141,36.06031,57.18191,24.020203,24.030901,16.000002,32.040806,37.090614,24.0207
2016-03-01 20:20:11,1456863611,39.111404,47.181713,51.16152,44.141117,54.19182,38.101208,40.121017,27.050108,39.080612,32.070606,38.15171,43.14141,36.07031,57.18191,24.020203,26.030901,16.000002,32.040806,37.090614,24.0207
2016-03-01 20:30:04,1456864204,39.111404,47.171715,51.16152,44.141117,54.19182,38.101208,40.121017,27.05011,39.080612,32.07061,38.15171,43.14141,35.06031,59.18191,24.020203,26.030901,16.000002,32.040806,37.090614,24.0207
2016-03-01 20:30:55,1456864255,39.111404,47.171715,51.16152,44.141117,54.19182,38.101208,40.121017,27.05011,39.080612,32.07061,38.15171,43.14131,35.06031,59.18191,24.020203,26.030901,16.000002,32.040806,37.090614,24.0107
2016-03-01 20:51:26,1456865486,39.111404,47.181713,51.16152,44.141117,54.19182,38.101208,40.121017,27.05011,39.080612,32.07061,38.15171,43.14131,36.07061,57.18191,24.020203,26.030901,16.000002,32.040806,37.090614,24.0107
2016-03-01 20:59:09,1456865949,39.111404,47.181614,51.16152,44.141117,54.19182,38.101208,40.121017,27.05011,39.080612,32.07061,38.15181,43.14131,36.07061,57.18191,24.020203,26.030903,16.000002,32.040806,37.090614,24.0107
2016-03-01 21:01:33,1456866093,39.111404,47.181614,51.16152,44.141117,54.19182,38.101208,40.121017,27.05011,39.08051,33.07071,38.15181,43.14131,36.06051,57.18191,24.020203,24.030901,16.000002,32.040806,37.090515,24.0107
2016-03-01 21:07:31,1456866451,39.111404,47.181614,51.16152,44.141117,54.19182,38.101208,40.121017,27.05011,39.08051,35.07081,38.15181,43.14131,36.06051,57.18191,24.020203,23.030901,16.000002,32.040806,37.090515,24.010601
2016-03-01 21:10:03,1456866603,39.111404,47.181614,51.16152,44.141117,54.19182,38.101208,40.121017,27.05011,39.08051,35.07081,38.15181,43.14131,36.06051,57.18191,24.020203,23.030901,16.000002,32.040806,37.090515,24.020802
2016-03-01 21:18:53,1456867133,39.111404,47.181614,51.16152,44.141117,54.19182,38.10121,40.121017,27.05011,39.08051,35.07081,38.15181,43.14131,36.06051,57.18191,24.020203,23.030901,16.000002,32.040806,37.090515,24.020802
2016-03-01 21:20:11,1456867211,39.111404,47.181618,51.16152,44.141117,54.19182,38.10121,40.121017,27.05011,39.08051,35.07071,38.15181,43.14131,36.06051,57.18191,24.020203,23.030901,16.000002,32.040806,37.090515,24.0207
2016-03-01 21:31:04,1456867864,39.111404,47.181618,51.16152,44.141117,54.19182,38.10121,40.121017,27.05011,39.08051,33.070705,38.15181,43.14131,36.06051,57.18191,24.020203,24.030901,16.000002,32.040806,37.090515,24.0207
2016-03-02 19:45:00,1456947900,39.111404,47.181618,52.16152,44.141117,55.19182,38.10121,40.121017,28.05011,40.08051,33.070705,38.15181,44.14131,36.06051,57.18191,25.020203,24.030901,16.000002,32.040806,37.090515,24.0207
2016-03-02 19:51:47,1456948307,39.111404,47.181618,52.16152,44.13112,54.19182,38.10121,40.121017,28.05011,40.08051,33.070705,38.15181,46.141415,36.06051,57.18191,25.020203,24.030901,16.000002,32.040806,37.090515,24.0207
2016-03-02 19:59:13,1456948753,39.111404,47.181618,54.16152,44.13112,54.19182,38.10121,40.121017,27.050106,40.08051,33.070705,38.15181,46.141415,36.06051,57.18191,25.020203,24.030901,16.000002,32.050804,37.090515,24.0207
2016-03-02 20:00:00,1456948800,39.111404,48.181618,54.16152,45.13112,54.19182,39.10121,40.121017,27.050106,40.08051,33.070705,38.15181,46.141415,36.06051,57.18191,25.020203,24.030901,16.000002,32.050804,38.090515,24.0207
2016-03-02 20:16:37,1456949797,39.111404,48.181618,52.16152,45.13112,54.19182,39.10121,40.121017,28.050106,40.08051,33.070705,38.15181,46.141415,36.06051,57.18191,25.020203,24.030901,16.000002,32.040806,38.090515,24.0207
2016-03-02 20:33:23,1456950803,39.111404,47.171616,52.16152,45.13112,54.19182,41.10121,40.121017,28.050106,40.08051,33.070705,38.15181,46.141415,36.06051,57.18191,25.020203,24.030901,16.000002,32.040806,38.090515,24.0207
2016-03-02 20:40:14,1456951214,39.111404,47.171616,52.16152,45.13112,54.19182,41.11121,40.121017,28.050106,40.08051,33.070705,38.15181,46.141415,36.06051,57.18191,25.020203,24.030901,16.000002,32.040806,38.090515,24.0207
2016-03-02 21:12:39,1456953159,39.101406,47.171616,52.171516,45.13112,54.19182,41.11121,40.121017,28.050106,40.08051,33.070705,38.15181,46.141415,36.06051,57.181915,25.020203,24.030901,16.000002,32.040806,38.090515,24.0207
2016-03-02 21:14:27,1456953267,39.101406,47.171616,51.16152,45.13112,54.19182,41.11121,40.121017,30.050207,40.08051,33.070705,38.15181,46.141415,36.06051,57.181915,25.020203,24.030901,16.000002,32.040806,38.090515,24.0207
2016-03-02 21:20:17,1456953617,39.101406,47.171616,51.16152,45.13112,54.19182,41.11121,40.121017,30.050207,42.08051,33.070705,38.15181,46.141415,36.06041,57.181915,24.010202,24.030901,16.000002,32.040806,38.090416,24.0207
2016-03-02 21:37:58,1456954678,39.101406,47.171616,51.16152,47.141117,54.19182,41.11121,40.121017,30.050207,42.08051,33.070705,38.15181,46.141415,36.06041,57.181915,24.010202,24.030901,16.000002,32.040806,37.090416,24.0207
2016-03-05 13:45:00,1457185500,39.101406,47.171616,52.16152,47.141117,55.19182,41.11121,40.121017,30.050207,42.08051,33.070705,38.15181,46.141415,36.06041,57.181915,24.010202,24.030901,16.000002,32.040806,37.090416,24.0207
2016-03-05 14:23:07,1457187787,39.101406,47.171616,54.171516,47.141117,54.19182,41.11121,40.121017,30.050207,42.08051,33.070705,38.15181,46.141415,36.06041,57.181915,24.010202,24.030901,16.000002,32.040806,37.090416,24.0207
2016-03-05 14:59:19,1457189959,39.101406,47.171616,52.161514,47.141117,55.19182,41.11121,40.121017,30.050207,42.08051,33.070705,38.15171,46.141415,36.06041,57.181915,24.010202,24.030901,16.000002,32.040806,37.090416,24.0207
2016-03-05 15:01:17,1457190077,39.101406,47.171616,51.161514,47.141117,57.191917,41.11121,40.121017,30.050207,42.08051,33.070705,38.15171,46.141415,36.06041,57.181915,24.010202,24.030901,16.000002,32.040806,37.090416,24.0207
2016-03-05 15:15:02,1457190902,39.101406,47.171616,52.161514,47.141117,55.191917,41.11121,40.121017,30.050207,42.08051,33.070705,38.15171,46.141415,36.06041,57.181915,24.010202,24.030901,16.000002,32.040806,37.090416,24.0207
2016-03-05 16:00:00,1457193600,40.101406,48.171616,52.161514,47.141117,55.191917,41.11121,41.121017,31.050207,43.08051,33.070705,39.15171,47.141415,36.06041,57.181915,25.010202,25.030901,17.000002,33.040806,37.090416,25.0207
2016-03-05 16:12:51,1457194371,40.101406,48.171616,52.161514,47.141117,55.191917,41.11121,41.121017,31.050207,43.08051,33.070705,41.15171,46.131413,36.06041,57.181915,25.010202,25.030901,17.000002,33.040806,37.090416,25.0207
2016-03-05 16:27:43,1457195263,40.101406,48.171616,52.161514,47.141117,55.191917,41.11121,41.121017,31.050207,43.08051,33.070705,41.15171,46.131413,36.06041,57.181915,24.010202,25.030901,17.000004,35.040806,37.090416,25.0207
